Order Date,Order ID,Ship Mode,Customer ID,Segment,City,State,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit,ProfitorLoss,Prof Percentage,IsDiscounted
30-11-2020,CA-2017-111689,Second Class,HP-14815,Home Office,New York City,New York,East,FUR-CH-10004287,Furniture,Chairs,1242.9,5,0.1,262.39,Profit,21.11111111,TRUE
30-11-2020,CA-2017-119305,Standard Class,SW-20275,Consumer,Jackson,Mississippi,South,OFF-ST-10000604,Office Supplies,Storage,173.8,5,0,43.45,Profit,25,FALSE
30-11-2020,CA-2017-116645,Standard Class,ME-17725,Consumer,Newark,Delaware,East,OFF-AR-10001044,Office Supplies,Art,155.94,6,0,45.2226,Profit,29,FALSE
30-11-2020,US-2017-120089,Same Day,ML-17755,Home Office,Toledo,Ohio,East,OFF-AP-10003779,Office Supplies,Appliances,663.936,4,0.2,82.992,Profit,12.5,TRUE
30-11-2020,US-2017-148768,Second Class,PN-18775,Home Office,Miami,Florida,South,TEC-PH-10002564,Technology,Phones,71.976,3,0.2,8.997,Profit,12.5,TRUE
30-11-2020,CA-2017-102267,Standard Class,SC-20800,Consumer,Edinburg,Texas,Central,OFF-FA-10000611,Office Supplies,Fasteners,2.368,2,0.2,0.8288,Profit,35,TRUE
30-11-2020,CA-2017-142090,Standard Class,SC-20380,Consumer,Burlington,North Carolina,South,TEC-AC-10002001,Technology,Accessories,383.976,3,0.2,81.5949,Profit,21.25,TRUE
30-11-2020,CA-2017-142090,Standard Class,SC-20380,Consumer,Burlington,North Carolina,South,FUR-TA-10001889,Furniture,Tables,1781.682,7,0.4,-653.2834,Loss,-36.66666667,TRUE
30-11-2020,CA-2017-105333,Standard Class,VP-21730,Home Office,New York City,New York,East,OFF-ST-10002182,Office Supplies,Storage,83.56,4,0,1.6712,Profit,2,FALSE
30-11-2020,CA-2017-105333,Standard Class,VP-21730,Home Office,New York City,New York,East,TEC-PH-10001468,Technology,Phones,546.06,3,0,163.818,Profit,30,FALSE
30-11-2020,CA-2017-105333,Standard Class,VP-21730,Home Office,New York City,New York,East,OFF-ST-10001809,Office Supplies,Storage,269.49,3,0,5.3898,Profit,2,FALSE
30-11-2020,CA-2017-107314,First Class,MZ-17335,Home Office,San Francisco,California,West,FUR-FU-10003489,Furniture,Furnishings,25.83,3,0,9.5571,Profit,37,FALSE
30-11-2020,CA-2017-137365,Second Class,BP-11095,Corporate,El Paso,Texas,Central,TEC-AC-10001767,Technology,Accessories,95.976,3,0.2,-10.7973,Loss,-11.25,TRUE
30-11-2020,US-2017-165456,First Class,TB-21625,Consumer,Philadelphia,Pennsylvania,East,FUR-CH-10003981,Furniture,Chairs,1079.316,6,0.3,-15.4188,Loss,-1.428571429,TRUE
01-12-2020,CA-2017-135860,Standard Class,JH-15985,Consumer,Saginaw,Michigan,Central,OFF-ST-10000642,Office Supplies,Storage,83.92,4,0,5.8744,Profit,7,FALSE
01-12-2020,CA-2017-135860,Standard Class,JH-15985,Consumer,Saginaw,Michigan,Central,TEC-PH-10001700,Technology,Phones,131.98,2,0,35.6346,Profit,27,FALSE
01-12-2020,CA-2017-135860,Standard Class,JH-15985,Consumer,Saginaw,Michigan,Central,OFF-BI-10003274,Office Supplies,Binders,15.92,4,0,7.4824,Profit,47,FALSE
01-12-2020,CA-2017-135860,Standard Class,JH-15985,Consumer,Saginaw,Michigan,Central,OFF-FA-10000134,Office Supplies,Fasteners,52.29,9,0,16.2099,Profit,31,FALSE
01-12-2020,CA-2017-135860,Standard Class,JH-15985,Consumer,Saginaw,Michigan,Central,OFF-ST-10001522,Office Supplies,Storage,91.99,1,0,3.6796,Profit,4,FALSE
01-12-2020,CA-2017-163139,Second Class,CC-12670,Consumer,New York City,New York,East,TEC-AC-10000290,Technology,Accessories,20.37,3,0,6.9258,Profit,34,FALSE
01-12-2020,CA-2017-163139,Second Class,CC-12670,Consumer,New York City,New York,East,OFF-ST-10002790,Office Supplies,Storage,221.55,3,0,6.6465,Profit,3,FALSE
01-12-2020,CA-2017-163139,Second Class,CC-12670,Consumer,New York City,New York,East,OFF-BI-10003460,Office Supplies,Binders,17.52,5,0.2,6.132,Profit,35,TRUE
01-12-2020,CA-2017-145233,Standard Class,DV-13465,Consumer,Denver,Colorado,West,TEC-PH-10004977,Technology,Phones,470.376,3,0.2,52.9173,Profit,11.25,TRUE
01-12-2020,CA-2017-145233,Standard Class,DV-13465,Consumer,Denver,Colorado,West,TEC-PH-10000586,Technology,Phones,105.584,2,0.2,9.2386,Profit,8.75,TRUE
01-12-2020,CA-2017-145233,Standard Class,DV-13465,Consumer,Denver,Colorado,West,OFF-AP-10000358,Office Supplies,Appliances,31.152,3,0.2,3.5046,Profit,11.25,TRUE
01-12-2020,CA-2017-145233,Standard Class,DV-13465,Consumer,Denver,Colorado,West,OFF-BI-10002764,Office Supplies,Binders,6.783,7,0.7,-4.7481,Loss,-70,TRUE
01-12-2020,CA-2017-145233,Standard Class,DV-13465,Consumer,Denver,Colorado,West,TEC-PH-10001254,Technology,Phones,406.368,4,0.2,30.4776,Profit,7.5,TRUE
01-12-2020,CA-2017-144862,Standard Class,EH-14005,Home Office,Philadelphia,Pennsylvania,East,OFF-EN-10003040,Office Supplies,Envelopes,104.68,5,0.2,35.3295,Profit,33.75,TRUE
01-12-2020,CA-2017-144862,Standard Class,EH-14005,Home Office,Philadelphia,Pennsylvania,East,TEC-PH-10000923,Technology,Phones,62.958,7,0.4,9.4437,Profit,15,TRUE
01-12-2020,CA-2017-113355,Standard Class,SJ-20215,Consumer,Grand Prairie,Texas,Central,TEC-PH-10004912,Technology,Phones,219.8,5,0.2,24.7275,Profit,11.25,TRUE
01-12-2020,CA-2017-113355,Standard Class,SJ-20215,Consumer,Grand Prairie,Texas,Central,FUR-CH-10002602,Furniture,Chairs,317.058,3,0.3,-18.1176,Loss,-5.714285714,TRUE
01-12-2020,CA-2017-118542,Standard Class,CC-12550,Consumer,Los Angeles,California,West,OFF-PA-10004735,Office Supplies,Paper,45.36,7,0,21.7728,Profit,48,FALSE
01-12-2020,CA-2017-118542,Standard Class,CC-12550,Consumer,Los Angeles,California,West,OFF-BI-10003429,Office Supplies,Binders,10.128,2,0.2,3.6714,Profit,36.25,TRUE
01-12-2020,CA-2017-127313,First Class,RA-19285,Consumer,Philadelphia,Pennsylvania,East,OFF-ST-10001228,Office Supplies,Storage,37.392,3,0.2,2.337,Profit,6.25,TRUE
01-12-2020,CA-2017-127313,First Class,RA-19285,Consumer,Philadelphia,Pennsylvania,East,FUR-FU-10003798,Furniture,Furnishings,79.12,5,0.2,13.846,Profit,17.5,TRUE
01-12-2020,CA-2017-143245,Standard Class,AD-10180,Home Office,Fairfield,Connecticut,East,OFF-PA-10001972,Office Supplies,Paper,19.44,3,0,9.3312,Profit,48,FALSE
01-12-2020,CA-2017-143245,Standard Class,AD-10180,Home Office,Fairfield,Connecticut,East,FUR-CH-10000155,Furniture,Chairs,897.15,3,0,251.202,Profit,28,FALSE
01-12-2020,CA-2017-145660,First Class,MG-17650,Home Office,Marion,Ohio,East,FUR-FU-10002885,Furniture,Furnishings,7.712,2,0.2,1.7352,Profit,22.5,TRUE
01-12-2020,CA-2017-138618,Standard Class,MY-17380,Corporate,San Antonio,Texas,Central,OFF-PA-10000520,Office Supplies,Paper,10.368,2,0.2,3.6288,Profit,35,TRUE
01-12-2020,CA-2017-166926,Standard Class,SO-20335,Consumer,Seattle,Washington,West,OFF-PA-10001593,Office Supplies,Paper,41.86,7,0,18.837,Profit,45,FALSE
01-12-2020,CA-2017-166926,Standard Class,SO-20335,Consumer,Seattle,Washington,West,FUR-BO-10002598,Furniture,Bookcases,141.96,2,0,41.1684,Profit,29,FALSE
01-12-2020,CA-2017-101805,Standard Class,SH-19975,Corporate,Seattle,Washington,West,OFF-BI-10002003,Office Supplies,Binders,15.92,5,0.2,5.373,Profit,33.75,TRUE
01-12-2020,CA-2017-101805,Standard Class,SH-19975,Corporate,Seattle,Washington,West,FUR-FU-10000023,Furniture,Furnishings,70.68,12,0,31.0992,Profit,44,FALSE
01-12-2020,CA-2017-101805,Standard Class,SH-19975,Corporate,Seattle,Washington,West,OFF-ST-10002756,Office Supplies,Storage,541.24,4,0,5.4124,Profit,1,FALSE
01-12-2020,CA-2017-103968,Standard Class,ML-17755,Home Office,Stockton,California,West,FUR-FU-10003394,Furniture,Furnishings,629.64,9,0,107.0388,Profit,17,FALSE
01-12-2020,CA-2017-122539,Standard Class,SC-20305,Consumer,Philadelphia,Pennsylvania,East,OFF-LA-10004853,Office Supplies,Labels,15.936,4,0.2,5.1792,Profit,32.5,TRUE
01-12-2020,CA-2017-122539,Standard Class,SC-20305,Consumer,Philadelphia,Pennsylvania,East,OFF-BI-10001759,Office Supplies,Binders,8.001,7,0.7,-5.6007,Loss,-70,TRUE
01-12-2020,CA-2017-122539,Standard Class,SC-20305,Consumer,Philadelphia,Pennsylvania,East,FUR-CH-10003379,Furniture,Chairs,398.972,2,0.3,-28.498,Loss,-7.142857143,TRUE
02-12-2020,CA-2017-116715,First Class,VW-21775,Corporate,San Francisco,California,West,OFF-ST-10004340,Office Supplies,Storage,559.62,9,0,151.0974,Profit,27,FALSE
02-12-2020,CA-2017-116715,First Class,VW-21775,Corporate,San Francisco,California,West,OFF-PA-10004475,Office Supplies,Paper,109.92,2,0,53.8608,Profit,49,FALSE
02-12-2020,CA-2017-116715,First Class,VW-21775,Corporate,San Francisco,California,West,OFF-PA-10003893,Office Supplies,Paper,8.56,2,0,3.852,Profit,45,FALSE
02-12-2020,US-2017-108063,First Class,AS-10090,Consumer,Charlottesville,Virginia,South,OFF-AR-10001446,Office Supplies,Art,34.65,3,0,10.395,Profit,30,FALSE
02-12-2020,US-2017-147221,Second Class,JS-16030,Consumer,Houston,Texas,Central,FUR-FU-10004020,Furniture,Furnishings,8.752,4,0.6,-3.7196,Loss,-42.5,TRUE
02-12-2020,CA-2017-164917,Standard Class,MK-17905,Corporate,Miami,Florida,South,OFF-AR-10004344,Office Supplies,Art,47.96,5,0.2,4.1965,Profit,8.75,TRUE
02-12-2020,CA-2017-109701,Same Day,AM-10360,Corporate,Los Angeles,California,West,OFF-BI-10004187,Office Supplies,Binders,9.024,6,0.2,3.1584,Profit,35,TRUE
02-12-2020,CA-2017-109701,Same Day,AM-10360,Corporate,Los Angeles,California,West,OFF-BI-10000632,Office Supplies,Binders,69.456,2,0.2,22.5732,Profit,32.5,TRUE
02-12-2020,CA-2017-109701,Same Day,AM-10360,Corporate,Los Angeles,California,West,OFF-PA-10003724,Office Supplies,Paper,10.86,2,0,5.3214,Profit,49,FALSE
02-12-2020,CA-2017-109701,Same Day,AM-10360,Corporate,Los Angeles,California,West,OFF-AP-10002765,Office Supplies,Appliances,79.47,3,0,22.2516,Profit,28,FALSE
02-12-2020,CA-2017-109701,Same Day,AM-10360,Corporate,Los Angeles,California,West,OFF-AR-10001868,Office Supplies,Art,10.08,6,0,5.04,Profit,50,FALSE
02-12-2020,CA-2017-155089,Standard Class,DB-12910,Home Office,Tampa,Florida,South,OFF-BI-10002429,Office Supplies,Binders,45.66,5,0.7,-33.484,Loss,-73.33333333,TRUE
02-12-2020,CA-2017-155075,Standard Class,GW-14605,Consumer,Philadelphia,Pennsylvania,East,OFF-BI-10003650,Office Supplies,Binders,631.176,4,0.7,-462.8624,Loss,-73.33333333,TRUE
02-12-2020,CA-2017-160885,Standard Class,JK-16090,Consumer,Omaha,Nebraska,Central,TEC-PH-10001795,Technology,Phones,2479.96,4,0,743.988,Profit,30,FALSE
02-12-2020,CA-2017-102379,Standard Class,BB-11545,Corporate,Oakland,California,West,TEC-PH-10001448,Technology,Phones,39.992,1,0.2,-7.9984,Loss,-20,TRUE
02-12-2020,CA-2017-102379,Standard Class,BB-11545,Corporate,Oakland,California,West,FUR-CH-10004983,Furniture,Chairs,1159.056,9,0.2,43.4646,Profit,3.75,TRUE
02-12-2020,CA-2017-102379,Standard Class,BB-11545,Corporate,Oakland,California,West,OFF-AR-10004022,Office Supplies,Art,179.9,5,0,44.975,Profit,25,FALSE
02-12-2020,CA-2017-143756,First Class,ME-17725,Consumer,Salem,Virginia,South,FUR-CH-10001854,Furniture,Chairs,701.96,2,0,168.4704,Profit,24,FALSE
02-12-2020,CA-2017-104108,Standard Class,RP-19855,Corporate,Houston,Texas,Central,OFF-AR-10000817,Office Supplies,Art,12.16,5,0.2,2.128,Profit,17.5,TRUE
02-12-2020,CA-2017-165715,Standard Class,BG-11035,Consumer,Greensboro,North Carolina,South,OFF-AR-10003903,Office Supplies,Art,32.776,1,0.2,2.4582,Profit,7.5,TRUE
02-12-2020,US-2017-112347,Standard Class,BS-11380,Corporate,Denver,Colorado,West,OFF-ST-10003306,Office Supplies,Storage,114.288,1,0.2,12.8574,Profit,11.25,TRUE
02-12-2020,US-2017-112347,Standard Class,BS-11380,Corporate,Denver,Colorado,West,OFF-BI-10003707,Office Supplies,Binders,36.624,8,0.7,-24.416,Loss,-66.66666667,TRUE
02-12-2020,US-2017-112347,Standard Class,BS-11380,Corporate,Denver,Colorado,West,TEC-PH-10000213,Technology,Phones,49.616,2,0.2,4.9616,Profit,10,TRUE
02-12-2020,US-2017-112347,Standard Class,BS-11380,Corporate,Denver,Colorado,West,FUR-FU-10001488,Furniture,Furnishings,508.704,6,0.2,0,Loss,0,TRUE
02-12-2020,US-2017-112347,Standard Class,BS-11380,Corporate,Denver,Colorado,West,TEC-PH-10004833,Technology,Phones,57.36,6,0.2,-14.34,Loss,-25,TRUE
02-12-2020,US-2017-112347,Standard Class,BS-11380,Corporate,Denver,Colorado,West,FUR-CH-10002335,Furniture,Chairs,906.68,5,0.2,68.001,Profit,7.5,TRUE
02-12-2020,CA-2017-147767,Same Day,SV-20935,Consumer,Peoria,Arizona,West,OFF-BI-10001670,Office Supplies,Binders,67.86,6,0.7,-45.24,Loss,-66.66666667,TRUE
02-12-2020,CA-2017-157469,Standard Class,ES-14080,Corporate,Lakewood,Ohio,East,OFF-AR-10001662,Office Supplies,Art,19.728,9,0.2,1.7262,Profit,8.75,TRUE
02-12-2020,CA-2017-157469,Standard Class,ES-14080,Corporate,Lakewood,Ohio,East,TEC-PH-10004531,Technology,Phones,151.188,2,0.4,-25.198,Loss,-16.66666667,TRUE
02-12-2020,CA-2017-167395,First Class,KM-16720,Consumer,Lowell,Massachusetts,East,OFF-AP-10001293,Office Supplies,Appliances,286.86,7,0,80.3208,Profit,28,FALSE
02-12-2020,CA-2017-167395,First Class,KM-16720,Consumer,Lowell,Massachusetts,East,TEC-PH-10004977,Technology,Phones,979.95,5,0,284.1855,Profit,29,FALSE
02-12-2020,CA-2017-167395,First Class,KM-16720,Consumer,Lowell,Massachusetts,East,OFF-SU-10001935,Office Supplies,Supplies,4.36,2,0,0.1744,Profit,4,FALSE
03-12-2020,CA-2017-148691,Standard Class,CS-12460,Consumer,New York City,New York,East,OFF-BI-10001524,Office Supplies,Binders,83.92,5,0.2,29.372,Profit,35,TRUE
03-12-2020,CA-2017-148691,Standard Class,CS-12460,Consumer,New York City,New York,East,OFF-BI-10001553,Office Supplies,Binders,14.624,2,0.2,5.1184,Profit,35,TRUE
03-12-2020,CA-2017-148691,Standard Class,CS-12460,Consumer,New York City,New York,East,TEC-PH-10000576,Technology,Phones,136.99,1,0,36.9873,Profit,27,FALSE
03-12-2020,CA-2017-148691,Standard Class,CS-12460,Consumer,New York City,New York,East,OFF-LA-10001317,Office Supplies,Labels,3.15,1,0,1.512,Profit,48,FALSE
03-12-2020,CA-2017-136875,Same Day,TC-21295,Consumer,San Diego,California,West,OFF-PA-10000357,Office Supplies,Paper,166.44,3,0,79.8912,Profit,48,FALSE
03-12-2020,CA-2017-128699,Second Class,ND-18370,Consumer,Jacksonville,Florida,South,TEC-AC-10001990,Technology,Accessories,47.992,1,0.2,7.1988,Profit,15,TRUE
03-12-2020,US-2017-149510,Standard Class,MC-17575,Consumer,Fayetteville,North Carolina,South,OFF-AP-10002350,Office Supplies,Appliances,45.216,3,0.2,4.5216,Profit,10,TRUE
03-12-2020,US-2017-149510,Standard Class,MC-17575,Consumer,Fayetteville,North Carolina,South,OFF-BI-10004233,Office Supplies,Binders,28.782,6,0.7,-21.1068,Loss,-73.33333333,TRUE
03-12-2020,US-2017-149510,Standard Class,MC-17575,Consumer,Fayetteville,North Carolina,South,OFF-PA-10001892,Office Supplies,Paper,24.448,4,0.2,8.8624,Profit,36.25,TRUE
03-12-2020,CA-2017-143126,Second Class,CM-12655,Home Office,Seattle,Washington,West,FUR-TA-10002958,Furniture,Tables,521.96,2,0,88.7332,Profit,17,FALSE
03-12-2020,CA-2017-123071,First Class,CC-12550,Consumer,Plano,Texas,Central,OFF-PA-10003729,Office Supplies,Paper,10.368,2,0.2,3.6288,Profit,35,TRUE
03-12-2020,CA-2017-118017,Second Class,LC-16870,Consumer,Thornton,Colorado,West,OFF-AR-10003856,Office Supplies,Art,13.344,6,0.2,1.0008,Profit,7.5,TRUE
03-12-2020,CA-2017-118017,Second Class,LC-16870,Consumer,Thornton,Colorado,West,TEC-AC-10002006,Technology,Accessories,76.752,6,0.2,10.5534,Profit,13.75,TRUE
03-12-2020,CA-2017-118017,Second Class,LC-16870,Consumer,Thornton,Colorado,West,TEC-AC-10002006,Technology,Accessories,102.336,8,0.2,14.0712,Profit,13.75,TRUE
03-12-2020,CA-2017-118017,Second Class,LC-16870,Consumer,Thornton,Colorado,West,OFF-PA-10002246,Office Supplies,Paper,10.32,2,0.2,3.741,Profit,36.25,TRUE
03-12-2020,CA-2017-118017,Second Class,LC-16870,Consumer,Thornton,Colorado,West,OFF-SU-10004782,Office Supplies,Supplies,47.32,7,0.2,5.915,Profit,12.5,TRUE
03-12-2020,CA-2017-118017,Second Class,LC-16870,Consumer,Thornton,Colorado,West,FUR-FU-10004351,Furniture,Furnishings,23.376,3,0.2,7.0128,Profit,30,TRUE
03-12-2020,CA-2017-118017,Second Class,LC-16870,Consumer,Thornton,Colorado,West,FUR-FU-10004270,Furniture,Furnishings,16.72,5,0.2,3.344,Profit,20,TRUE
03-12-2020,CA-2017-118017,Second Class,LC-16870,Consumer,Thornton,Colorado,West,FUR-FU-10004053,Furniture,Furnishings,16.192,1,0.2,4.6552,Profit,28.75,TRUE
04-12-2020,CA-2017-156412,Standard Class,CM-12160,Consumer,Philadelphia,Pennsylvania,East,OFF-BI-10004364,Office Supplies,Binders,5.346,3,0.7,-4.455,Loss,-83.33333333,TRUE
04-12-2020,CA-2017-139773,Same Day,DV-13045,Corporate,Philadelphia,Pennsylvania,East,FUR-CH-10001797,Furniture,Chairs,188.552,7,0.3,-2.6936,Loss,-1.428571429,TRUE
04-12-2020,CA-2017-117667,Standard Class,MS-17980,Corporate,Philadelphia,Pennsylvania,East,FUR-CH-10004540,Furniture,Chairs,239.96,10,0.3,-10.284,Loss,-4.285714286,TRUE
04-12-2020,CA-2017-117667,Standard Class,MS-17980,Corporate,Philadelphia,Pennsylvania,East,FUR-FU-10004093,Furniture,Furnishings,54.768,2,0.2,6.846,Profit,12.5,TRUE
04-12-2020,CA-2017-117667,Standard Class,MS-17980,Corporate,Philadelphia,Pennsylvania,East,OFF-AR-10000716,Office Supplies,Art,13.392,3,0.2,3.1806,Profit,23.75,TRUE
04-12-2020,CA-2017-117667,Standard Class,MS-17980,Corporate,Philadelphia,Pennsylvania,East,OFF-PA-10002709,Office Supplies,Paper,23.92,5,0.2,8.671,Profit,36.25,TRUE
04-12-2020,CA-2017-117667,Standard Class,MS-17980,Corporate,Philadelphia,Pennsylvania,East,TEC-AC-10000580,Technology,Accessories,255.968,4,0.2,-28.7964,Loss,-11.25,TRUE
04-12-2020,CA-2017-152660,Standard Class,CB-12415,Consumer,Chicago,Illinois,Central,OFF-ST-10000532,Office Supplies,Storage,61.568,2,0.2,4.6176,Profit,7.5,TRUE
04-12-2020,US-2017-107384,Standard Class,TP-21130,Consumer,Rochester,Minnesota,Central,OFF-AR-10001315,Office Supplies,Art,8.8,5,0,2.552,Profit,29,FALSE
04-12-2020,US-2017-107384,Standard Class,TP-21130,Consumer,Rochester,Minnesota,Central,TEC-AC-10004595,Technology,Accessories,142.8,1,0,29.988,Profit,21,FALSE
04-12-2020,US-2017-107384,Standard Class,TP-21130,Consumer,Rochester,Minnesota,Central,TEC-AC-10001539,Technology,Accessories,399.95,5,0,143.982,Profit,36,FALSE
04-12-2020,CA-2017-109183,Standard Class,LR-16915,Consumer,Nashville,Tennessee,South,TEC-MA-10001856,Technology,Machines,649,2,0.5,-272.58,Loss,-42,TRUE
04-12-2020,CA-2017-160031,Second Class,LT-16765,Consumer,Fairfield,Ohio,East,OFF-PA-10000241,Office Supplies,Paper,74.352,3,0.2,23.235,Profit,31.25,TRUE
04-12-2020,CA-2017-153227,First Class,CS-12250,Corporate,Los Angeles,California,West,OFF-PA-10001838,Office Supplies,Paper,11.76,2,0,5.7624,Profit,49,FALSE
04-12-2020,CA-2017-118003,Standard Class,DO-13645,Consumer,Paterson,New Jersey,East,FUR-FU-10002506,Furniture,Furnishings,12.99,1,0,1.5588,Profit,12,FALSE
04-12-2020,CA-2017-118003,Standard Class,DO-13645,Consumer,Paterson,New Jersey,East,FUR-CH-10003817,Furniture,Chairs,182.22,3,0,45.555,Profit,25,FALSE
04-12-2020,CA-2017-118003,Standard Class,DO-13645,Consumer,Paterson,New Jersey,East,FUR-CH-10004860,Furniture,Chairs,302.94,3,0,18.1764,Profit,6,FALSE
04-12-2020,CA-2017-147550,First Class,KE-16420,Corporate,Philadelphia,Pennsylvania,East,FUR-FU-10001918,Furniture,Furnishings,11.352,3,0.2,2.6961,Profit,23.75,TRUE
05-12-2020,CA-2017-130351,First Class,RB-19570,Consumer,Columbus,Indiana,Central,OFF-AP-10004532,Office Supplies,Appliances,61.44,3,0,16.5888,Profit,27,FALSE
05-12-2020,CA-2017-130351,First Class,RB-19570,Consumer,Columbus,Indiana,Central,OFF-PA-10002137,Office Supplies,Paper,38.9,5,0,17.505,Profit,45,FALSE
05-12-2020,CA-2017-130351,First Class,RB-19570,Consumer,Columbus,Indiana,Central,TEC-AC-10003832,Technology,Accessories,99.39,3,0,40.7499,Profit,41,FALSE
05-12-2020,CA-2017-126865,Second Class,NP-18325,Consumer,San Diego,California,West,OFF-PA-10003039,Office Supplies,Paper,92.94,3,0,41.823,Profit,45,FALSE
05-12-2020,CA-2017-104066,Standard Class,QJ-19255,Corporate,Burlington,Vermont,East,TEC-AC-10001013,Technology,Accessories,205.03,7,0,67.6599,Profit,33,FALSE
05-12-2020,CA-2017-105235,Standard Class,SM-20950,Corporate,New York City,New York,East,FUR-FU-10001487,Furniture,Furnishings,20.94,3,0,6.0726,Profit,29,FALSE
05-12-2020,CA-2017-105235,Standard Class,SM-20950,Corporate,New York City,New York,East,FUR-FU-10000521,Furniture,Furnishings,58.68,2,0,18.1908,Profit,31,FALSE
05-12-2020,CA-2017-105235,Standard Class,SM-20950,Corporate,New York City,New York,East,OFF-AP-10001271,Office Supplies,Appliances,254.9,5,0,68.823,Profit,27,FALSE
05-12-2020,CA-2017-131212,Standard Class,AB-10165,Consumer,Bellevue,Washington,West,OFF-BI-10001617,Office Supplies,Binders,24.816,3,0.2,8.3754,Profit,33.75,TRUE
05-12-2020,CA-2017-131212,Standard Class,AB-10165,Consumer,Bellevue,Washington,West,OFF-BI-10000145,Office Supplies,Binders,14.976,6,0.2,5.4288,Profit,36.25,TRUE
05-12-2020,US-2017-126053,First Class,CS-11950,Consumer,New York City,New York,East,FUR-FU-10001934,Furniture,Furnishings,41.96,2,0,10.9096,Profit,26,FALSE
05-12-2020,US-2017-126053,First Class,CS-11950,Consumer,New York City,New York,East,OFF-LA-10003766,Office Supplies,Labels,9.45,3,0,4.536,Profit,48,FALSE
05-12-2020,CA-2017-156958,First Class,PB-18805,Home Office,Seattle,Washington,West,OFF-BI-10001524,Office Supplies,Binders,83.92,5,0.2,29.372,Profit,35,TRUE
05-12-2020,CA-2017-156958,First Class,PB-18805,Home Office,Seattle,Washington,West,FUR-FU-10003268,Furniture,Furnishings,199.9,5,0,39.98,Profit,20,FALSE
05-12-2020,CA-2017-156958,First Class,PB-18805,Home Office,Seattle,Washington,West,TEC-PH-10000148,Technology,Phones,31.176,3,0.2,-7.0146,Loss,-22.5,TRUE
